1024	16384	0.000001048832	0.000000437697	0.000000437982	0.000000391018	0.000000451593	0.000000494967	
1048576	16	0.000911424375	0.000921091875	0.000917970000	0.000366436875	0.000374958750	0.000330123750	
128	131072	0.000000339422	0.000000288206	0.000000288100	0.000000269420	0.000000278426	0.000000279309	
131072	128	0.000105733516	0.000054351953	0.000054478359	0.000039387031	0.000046551172	0.000038307734	
16	1048576	0.000000258977	0.000000265849	0.000000265908	0.000000254280	0.000000255101	0.000000254374	
16384	1024	0.000013140117	0.000003513877	0.000003521260	0.000003597324	0.000005114834	0.000004565156	
2048	8192	0.000001837910	0.000000614800	0.000000605914	0.000000530441	0.000000659811	0.000000749819	
2097152	8	0.001807893750	0.001889492500	0.001897137500	0.000792485000	0.000846782500	0.000734950000	
256	65536	0.000000450366	0.000000316289	0.000000315840	0.000000287087	0.000000302735	0.000000309457	
262144	64	0.000210343594	0.000167667500	0.000170268906	0.000078432656	0.000089466719	0.000077230156	
32	524288	0.000000270111	0.000000270900	0.000000270659	0.000000256630	0.000000259701	0.000000257083	
32768	512	0.000026309629	0.000007358457	0.000007434199	0.000006922559	0.000009862598	0.000008917520	
4096	4096	0.000003412610	0.000000950820	0.000000943455	0.000000813982	0.000001058877	0.000001249260	
4194304	4	0.004306067500	0.003791750000	0.003773520000	0.002059920000	0.002243800000	0.001852612500	
512	32768	0.000000654426	0.000000362279	0.000000361216	0.000000321051	0.000000354207	0.000000371566	
524288	32	0.000422880625	0.000417447813	0.000418255625	0.000163295313	0.000180316563	0.000155742500	
64	262144	0.000000292845	0.000000276298	0.000000276290	0.000000260494	0.000000265297	0.000000265380	
65536	256	0.000052115547	0.000016909102	0.000016840508	0.000014416094	0.000020021914	0.000017638906	
8	2097152	0.000000254783	0.000000261253	0.000000261205	0.000000253527	0.000000253509	0.000000251606	
8192	2048	0.000006677456	0.000001586455	0.000001564897	0.000001382603	0.000001878115	0.000002235005	
8388608	2	0.008603645000	0.007513080000	0.007486435000	0.003914820000	0.004451030000	0.003765995000	
